id,tab,name,department,category,upc,price,imageSearchUrl,approvedImageUrl
vapes-03949,vapes,ADJUST MY RUSHER PINEAPPLE PARADISE 40K,NIC VAPES,DISPOSABLES,5061067871038,30.0,https://www.google.com/search?tbm=isch&q=ADJUST+MY+RUSHER+PINEAPPLE+PARADISE+40K+5061067871038+product+image,
vapes-03950,vapes,ADJUST MY RUSHER POMEGRANATE BLAST 40K,NIC VAPES,DISPOSABLES,5061067871045,30.0,https://www.google.com/search?tbm=isch&q=ADJUST+MY+RUSHER+POMEGRANATE+BLAST+40K+5061067871045+product+image,
vapes-03951,vapes,ADJUST MY RUSHER SOUR FUCKING FAB 40K,NIC VAPES,DISPOSABLES,5061067871052,30.0,https://www.google.com/search?tbm=isch&q=ADJUST+MY+RUSHER+SOUR+FUCKING+FAB+40K+5061067871052+product+image,
vapes-03952,vapes,ADJUST MY RUSHER SOUR STRAWBERRY DRAGON 40K,NIC VAPES,DISPOSABLES,5061067871069,30.0,https://www.google.com/search?tbm=isch&q=ADJUST+MY+RUSHER+SOUR+STRAWBERRY+DRAGON+40K+5061067871069+product+image,
vapes-03953,vapes,ADJUST MY RUSHER STRAWBERRY BANANA 40K,NIC VAPES,DISPOSABLES,5061067871076,30.0,https://www.google.com/search?tbm=isch&q=ADJUST+MY+RUSHER+STRAWBERRY+BANANA+40K+5061067871076+product+image,
vapes-03954,vapes,ADJUST MY RUSHER WATERMELON ICE 40K,NIC VAPES,DISPOSABLES,5061067871083,30.0,https://www.google.com/search?tbm=isch&q=ADJUST+MY+RUSHER+WATERMELON+ICE+40K+5061067871083+product+image,
vapes-03955,vapes,ADJUST MY RUSHER WINTER MINT 40K,NIC VAPES,DISPOSABLES,5061067871090,30.0,https://www.google.com/search?tbm=isch&q=ADJUST+MY+RUSHER+WINTER+MINT+40K+5061067871090+product+image,
vapes-03956,vapes,ADJUST MY SWEET BLUE RAZZ B-POP 40000,NIC VAPES,DISPOSABLES,5061067870468,30.0,https://www.google.com/search?tbm=isch&q=ADJUST+MY+SWEET+BLUE+RAZZ+B-POP+40000+5061067870468+product+image,
vapes-03957,vapes,ADJUST MY SWEET LEMON HEADS 40000,NIC VAPES,DISPOSABLES,5061067870475,30.0,https://www.google.com/search?tbm=isch&q=ADJUST+MY+SWEET+LEMON+HEADS+40000+5061067870475+product+image,
vapes-03958,vapes,AL FAKHER CROWN BAR BERRY BLUE 12K,NIC VAPES,DISPOSABLES,5061032899128,25.0,https://www.google.com/search?tbm=isch&q=AL+FAKHER+CROWN+BAR+BERRY+BLUE+12K+5061032899128+product+image,
vapes-03959,vapes,AL FAKHER CROWN BAR BLUE RAZZ BLAST 8000,NIC VAPES,DISPOSABLES,5061070244737,20.0,https://www.google.com/search?tbm=isch&q=AL+FAKHER+CROWN+BAR+BLUE+RAZZ+BLAST+8000+5061070244737+product+image,
vapes-03960,vapes,AL FAKHER CROWN BAR BLUEBERRY GUM 8000,NIC VAPES,DISPOSABLES,5061032899371,20.0,https://www.google.com/search?tbm=isch&q=AL+FAKHER+CROWN+BAR+BLUEBERRY+GUM+8000+5061032899371+product+image,
vapes-03961,vapes,AL FAKHER CROWN BAR GRAPE MINT 12K,NIC VAPES,DISPOSABLES,5061032898992,25.0,https://www.google.com/search?tbm=isch&q=AL+FAKHER+CROWN+BAR+GRAPE+MINT+12K+5061032898992+product+image,
vapes-03962,vapes,AL FAKHER CROWN BAR GRAPE MINT 8000,NIC VAPES,DISPOSABLES,5061032899395,20.0,https://www.google.com/search?tbm=isch&q=AL+FAKHER+CROWN+BAR+GRAPE+MINT+8000+5061032899395+product+image,
vapes-03963,vapes,AL FAKHER CROWN BAR GUM MINT 8000,NIC VAPES,DISPOSABLES,5061032899333,20.0,https://www.google.com/search?tbm=isch&q=AL+FAKHER+CROWN+BAR+GUM+MINT+8000+5061032899333+product+image,
vapes-03964,vapes,AL FAKHER CROWN BAR HUBBA 12K,NIC VAPES,DISPOSABLES,5061032899111,25.0,https://www.google.com/search?tbm=isch&q=AL+FAKHER+CROWN+BAR+HUBBA+12K+5061032899111+product+image,
vapes-03965,vapes,AL FAKHER CROWN BAR HUBBA 8000,NIC VAPES,DISPOSABLES,5061032899517,20.0,https://www.google.com/search?tbm=isch&q=AL+FAKHER+CROWN+BAR+HUBBA+8000+5061032899517+product+image,
vapes-03966,vapes,AL FAKHER CROWN BAR LEMON LIME 12K,NIC VAPES,DISPOSABLES,5061032899081,25.0,https://www.google.com/search?tbm=isch&q=AL+FAKHER+CROWN+BAR+LEMON+LIME+12K+5061032899081+product+image,
vapes-03967,vapes,AL FAKHER CROWN BAR LEMON MINT 8000,NIC VAPES,DISPOSABLES,5061032899401,20.0,https://www.google.com/search?tbm=isch&q=AL+FAKHER+CROWN+BAR+LEMON+MINT+8000+5061032899401+product+image,
vapes-03968,vapes,AL FAKHER CROWN BAR MAGIC LOVE 8000,NIC VAPES,DISPOSABLES,5061032899432,20.0,https://www.google.com/search?tbm=isch&q=AL+FAKHER+CROWN+BAR+MAGIC+LOVE+8000+5061032899432+product+image,
vapes-03969,vapes,AL FAKHER CROWN BAR MINT 12K,NIC VAPES,DISPOSABLES,5061054878187,25.0,https://www.google.com/search?tbm=isch&q=AL+FAKHER+CROWN+BAR+MINT+12K+5061054878187+product+image,
vapes-03970,vapes,AL FAKHER CROWN BAR MINT 60K,NIC VAPES,DISPOSABLES,5061106552447,35.0,https://www.google.com/search?tbm=isch&q=AL+FAKHER+CROWN+BAR+MINT+60K+5061106552447+product+image,
vapes-03971,vapes,AL FAKHER CROWN BAR PINAPPLE ICE 8000,NIC VAPES,DISPOSABLES,5061070244591,20.0,https://www.google.com/search?tbm=isch&q=AL+FAKHER+CROWN+BAR+PINAPPLE+ICE+8000+5061070244591+product+image,
vapes-03972,vapes,AL FAKHER CROWN BAR SPACE DREAM 12K,NIC VAPES,DISPOSABLES,5061032899012,25.0,https://www.google.com/search?tbm=isch&q=AL+FAKHER+CROWN+BAR+SPACE+DREAM+12K+5061032899012+product+image,
vapes-03973,vapes,AL FAKHER CROWN BAR STRAWBERRY PUNCH 60K,NIC VAPES,DISPOSABLES,5061106552232,35.0,https://www.google.com/search?tbm=isch&q=AL+FAKHER+CROWN+BAR+STRAWBERRY+PUNCH+60K+5061106552232+product+image,
vapes-03974,vapes,AL FAKHER CROWN BAR TWO APPLE 12K,NIC VAPES,DISPOSABLES,5061032899074,25.0,https://www.google.com/search?tbm=isch&q=AL+FAKHER+CROWN+BAR+TWO+APPLE+12K+5061032899074+product+image,
vapes-03975,vapes,AL FAKHER CROWN BAR WATERMELON KIWI 12K,NIC VAPES,DISPOSABLES,5061070244720,25.0,https://www.google.com/search?tbm=isch&q=AL+FAKHER+CROWN+BAR+WATERMELON+KIWI+12K+5061070244720+product+image,
vapes-03976,vapes,AL FAKHER CROWN BAR WATERMELON KIWI 60K,NIC VAPES,DISPOSABLES,5061106552539,35.0,https://www.google.com/search?tbm=isch&q=AL+FAKHER+CROWN+BAR+WATERMELON+KIWI+60K+5061106552539+product+image,
vapes-03977,vapes,BREEZE PLUS EDITION BLUEBERRY LEMON 800,NIC VAPES,DISPOSABLES,618149266876,5.0,https://www.google.com/search?tbm=isch&q=BREEZE+PLUS+EDITION+BLUEBERRY+LEMON+800+618149266876+product+image,
vapes-03978,vapes,BREEZE PLUS EDITION LEMON MINT 800,NIC VAPES,DISPOSABLES,618149266937,5.0,https://www.google.com/search?tbm=isch&q=BREEZE+PLUS+EDITION+LEMON+MINT+800+618149266937+product+image,
vapes-03979,vapes,BREEZE PLUS EDITION PEACH MANGO 800,NIC VAPES,DISPOSABLES,618149266975,5.0,https://www.google.com/search?tbm=isch&q=BREEZE+PLUS+EDITION+PEACH+MANGO+800+618149266975+product+image,
vapes-03980,vapes,BREEZE PLUS EDITION PINK LEMONADE 800,NIC VAPES,DISPOSABLES,618149266999,5.0,https://www.google.com/search?tbm=isch&q=BREEZE+PLUS+EDITION+PINK+LEMONADE+800+618149266999+product+image,
vapes-03981,vapes,BREEZE STRATUS MANGO PINEAPPLE 0% 15K,NIC VAPES,DISPOSABLES,810132657986,40.0,https://www.google.com/search?tbm=isch&q=BREEZE+STRATUS+MANGO+PINEAPPLE+0%25+15K+810132657986+product+image,
vapes-03982,vapes,BREEZE STRATUS MINT 0% 15K,NIC VAPES,DISPOSABLES,810132657894,40.0,https://www.google.com/search?tbm=isch&q=BREEZE+STRATUS+MINT+0%25+15K+810132657894+product+image,
vapes-03983,vapes,BREEZE STRATUS ORANGE MINT 0% 15K,NIC VAPES,DISPOSABLES,810132657955,40.0,https://www.google.com/search?tbm=isch&q=BREEZE+STRATUS+ORANGE+MINT+0%25+15K+810132657955+product+image,
vapes-03984,vapes,BREEZE STRATUS STRAWBERRY WATERMELON 0% 15K,NIC VAPES,DISPOSABLES,810132657924,40.0,https://www.google.com/search?tbm=isch&q=BREEZE+STRATUS+STRAWBERRY+WATERMELON+0%25+15K+810132657924+product+image,
vapes-03985,vapes,BREEZE STRATUS WATERMELON MINT 0% 15K,NIC VAPES,DISPOSABLES,810132658013,40.0,https://www.google.com/search?tbm=isch&q=BREEZE+STRATUS+WATERMELON+MINT+0%25+15K+810132658013+product+image,
vapes-03986,vapes,CLOUD NURDZ APPLE GRAPE 3500,NIC VAPES,DISPOSABLES,704335643078,10.0,https://www.google.com/search?tbm=isch&q=CLOUD+NURDZ+APPLE+GRAPE+3500+704335643078+product+image,
vapes-03987,vapes,CLOUD NURDZ APPLE WATERMELON 3500,NIC VAPES,DISPOSABLES,704335643092,10.0,https://www.google.com/search?tbm=isch&q=CLOUD+NURDZ+APPLE+WATERMELON+3500+704335643092+product+image,
vapes-03988,vapes,CLOUD NURDZ BLUE RASPBERRY PEACH 3500,NIC VAPES,DISPOSABLES,704335643115,10.0,https://www.google.com/search?tbm=isch&q=CLOUD+NURDZ+BLUE+RASPBERRY+PEACH+3500+704335643115+product+image,
vapes-03989,vapes,CLOUD NURDZ ICED BLUE RASPBERRY PEACH 3500,NIC VAPES,DISPOSABLES,704335642996,10.0,https://www.google.com/search?tbm=isch&q=CLOUD+NURDZ+ICED+BLUE+RASPBERRY+PEACH+3500+704335642996+product+image,
vapes-03990,vapes,CLOUD NURDZ STRAWBERRY GRAPE 3500,NIC VAPES,DISPOSABLES,704335642910,10.0,https://www.google.com/search?tbm=isch&q=CLOUD+NURDZ+STRAWBERRY+GRAPE+3500+704335642910+product+image,
vapes-03991,vapes,CLOUD NURDZ STRAWBERRY GRAPE 3500,NIC VAPES,DISPOSABLES,704335643054,10.0,https://www.google.com/search?tbm=isch&q=CLOUD+NURDZ+STRAWBERRY+GRAPE+3500+704335643054+product+image,
vapes-03992,vapes,CLOUD NURDZ STRAWBERRY MANGO 3500,NIC VAPES,DISPOSABLES,704335643214,10.0,https://www.google.com/search?tbm=isch&q=CLOUD+NURDZ+STRAWBERRY+MANGO+3500+704335643214+product+image,
vapes-03993,vapes,CLOUD NURDZ WATERMELON BERRY 3500,NIC VAPES,DISPOSABLES,704335643016,10.0,https://www.google.com/search?tbm=isch&q=CLOUD+NURDZ+WATERMELON+BERRY+3500+704335643016+product+image,
vapes-03994,vapes,COOKIES BERRY PIE 30000,NIC VAPES,DISPOSABLES,695682289968,20.0,https://www.google.com/search?tbm=isch&q=COOKIES+BERRY+PIE+30000+695682289968+product+image,
vapes-03995,vapes,COOKIES FUCKING FAB 30000,NIC VAPES,DISPOSABLES,695682290032,20.0,https://www.google.com/search?tbm=isch&q=COOKIES+FUCKING+FAB+30000+695682290032+product+image,
vapes-03996,vapes,COOKIES GELATTI 30000,NIC VAPES,DISPOSABLES,695682289951,20.0,https://www.google.com/search?tbm=isch&q=COOKIES+GELATTI+30000+695682289951+product+image,
vapes-03997,vapes,COOKIES META MOON 30000,NIC VAPES,DISPOSABLES,695682290018,20.0,https://www.google.com/search?tbm=isch&q=COOKIES+META+MOON+30000+695682290018+product+image,
vapes-03998,vapes,COOKIES MEXICAN MANGO 30000,NIC VAPES,DISPOSABLES,695682290025,20.0,https://www.google.com/search?tbm=isch&q=COOKIES+MEXICAN+MANGO+30000+695682290025+product+image,
vapes-03999,vapes,COOKIES MIAMI MINT 30000,NIC VAPES,DISPOSABLES,695682289944,20.0,https://www.google.com/search?tbm=isch&q=COOKIES+MIAMI+MINT+30000+695682289944+product+image,
vapes-04000,vapes,COOKIES OCEAN BEACH 30000,NIC VAPES,DISPOSABLES,695682289975,20.0,https://www.google.com/search?tbm=isch&q=COOKIES+OCEAN+BEACH+30000+695682289975+product+image,
vapes-04001,vapes,COOKIES PEACH JUICY ICE 30000,NIC VAPES,DISPOSABLES,695682289982,20.0,https://www.google.com/search?tbm=isch&q=COOKIES+PEACH+JUICY+ICE+30000+695682289982+product+image,
vapes-04002,vapes,COOKIES SOUR APPLE ICE 30000,NIC VAPES,DISPOSABLES,695682289999,20.0,https://www.google.com/search?tbm=isch&q=COOKIES+SOUR+APPLE+ICE+30000+695682289999+product+image,
vapes-04003,vapes,COOKIES STRAWBERRY ICE 30000,NIC VAPES,DISPOSABLES,695682290001,20.0,https://www.google.com/search?tbm=isch&q=COOKIES+STRAWBERRY+ICE+30000+695682290001+product+image,
vapes-04004,vapes,CRUSH BERI CRAN APPLE SMASH 50K,NIC VAPES,DISPOSABLES,731723199114,35.0,https://www.google.com/search?tbm=isch&q=CRUSH+BERI+CRAN+APPLE+SMASH+50K+731723199114+product+image,
vapes-04005,vapes,CRUSH BERI MELON DRAGON SLUSH 50K,NIC VAPES,DISPOSABLES,731723199145,35.0,https://www.google.com/search?tbm=isch&q=CRUSH+BERI+MELON+DRAGON+SLUSH+50K+731723199145+product+image,
vapes-04006,vapes,CRUSH BERI PUNCH ICE 50K,NIC VAPES,DISPOSABLES,731723199091,35.0,https://www.google.com/search?tbm=isch&q=CRUSH+BERI+PUNCH+ICE+50K+731723199091+product+image,
vapes-04007,vapes,CRUSH BERI SOUR NEON FAB 50K,NIC VAPES,DISPOSABLES,731723199138,35.0,https://www.google.com/search?tbm=isch&q=CRUSH+BERI+SOUR+NEON+FAB+50K+731723199138+product+image,
vapes-04008,vapes,CRUSH BERI WHITE GAMI 50K,NIC VAPES,DISPOSABLES,731723199107,35.0,https://www.google.com/search?tbm=isch&q=CRUSH+BERI+WHITE+GAMI+50K+731723199107+product+image,
vapes-04009,vapes,EBCREATE BC PRO BLACK MINT 40K,NIC VAPES,DISPOSABLES,4895257204952,30.0,https://www.google.com/search?tbm=isch&q=EBCREATE+BC+PRO+BLACK+MINT+40K+4895257204952+product+image,
vapes-04010,vapes,EBCREATE BC PRO GRAPE TWIST 40K,NIC VAPES,DISPOSABLES,4895257204976,30.0,https://www.google.com/search?tbm=isch&q=EBCREATE+BC+PRO+GRAPE+TWIST+40K+4895257204976+product+image,
vapes-04011,vapes,EBCREATE BC PRO PINEAPPLE POM 40K,NIC VAPES,DISPOSABLES,4895257204983,30.0,https://www.google.com/search?tbm=isch&q=EBCREATE+BC+PRO+PINEAPPLE+POM+40K+4895257204983+product+image,
vapes-04012,vapes,EBCREATE BC PRO SOUR APPLE ICE 40K,NIC VAPES,DISPOSABLES,4895257204990,30.0,https://www.google.com/search?tbm=isch&q=EBCREATE+BC+PRO+SOUR+APPLE+ICE+40K+4895257204990+product+image,
vapes-04013,vapes,EBCREATE BC PRO STRAWBERRY KIWI 40K,NIC VAPES,DISPOSABLES,4895257205027,30.0,https://www.google.com/search?tbm=isch&q=EBCREATE+BC+PRO+STRAWBERRY+KIWI+40K+4895257205027+product+image,
vapes-04014,vapes,EBCREATE BC PRO STRAWBERRY RASPBERRY FROST 40K,NIC VAPES,DISPOSABLES,4895257205034,30.0,https://www.google.com/search?tbm=isch&q=EBCREATE+BC+PRO+STRAWBERRY+RASPBERRY+FROST+40K+4895257205034+product+image,
vapes-04015,vapes,EBCREATE BC PRO WATERMELON ICE 40K,NIC VAPES,DISPOSABLES,4895257205072,30.0,https://www.google.com/search?tbm=isch&q=EBCREATE+BC+PRO+WATERMELON+ICE+40K+4895257205072+product+image,
vapes-04016,vapes,FIFTY BAR B-POP 20000,NIC VAPES,DISPOSABLES,850065626734,30.0,https://www.google.com/search?tbm=isch&q=FIFTY+BAR+B-POP+20000+850065626734+product+image,
vapes-04017,vapes,FIFTY BAR BAJA BURST 20000,NIC VAPES,DISPOSABLES,850065626697,30.0,https://www.google.com/search?tbm=isch&q=FIFTY+BAR+BAJA+BURST+20000+850065626697+product+image,
vapes-04018,vapes,FIFTY BAR BLUEBERRY POUND CAKE 20000,NIC VAPES,DISPOSABLES,850065626598,30.0,https://www.google.com/search?tbm=isch&q=FIFTY+BAR+BLUEBERRY+POUND+CAKE+20000+850065626598+product+image,
vapes-04019,vapes,FIFTY BAR BONKER BERRIES 20000,NIC VAPES,DISPOSABLES,850065626673,30.0,https://www.google.com/search?tbm=isch&q=FIFTY+BAR+BONKER+BERRIES+20000+850065626673+product+image,
vapes-04020,vapes,FIFTY BAR BUTTERBEAN 20000,NIC VAPES,DISPOSABLES,850058810676,30.0,https://www.google.com/search?tbm=isch&q=FIFTY+BAR+BUTTERBEAN+20000+850058810676+product+image,
vapes-04021,vapes,FIFTY BAR CHOCOLATRE CREAM 20000,NIC VAPES,DISPOSABLES,850068854585,30.0,https://www.google.com/search?tbm=isch&q=FIFTY+BAR+CHOCOLATRE+CREAM+20000+850068854585+product+image,
vapes-04022,vapes,FIFTY BAR OMG SMOOTHIE 20000,NIC VAPES,DISPOSABLES,850058810171,30.0,https://www.google.com/search?tbm=isch&q=FIFTY+BAR+OMG+SMOOTHIE+20000+850058810171+product+image,
vapes-04023,vapes,FIFTY BAR PINEAPPLE WHIP 20000,NIC VAPES,DISPOSABLES,850058810218,30.0,https://www.google.com/search?tbm=isch&q=FIFTY+BAR+PINEAPPLE+WHIP+20000+850058810218+product+image,
vapes-04024,vapes,FIFTY BAR RASPBERRY JAM 20000,NIC VAPES,DISPOSABLES,850058810805,30.0,https://www.google.com/search?tbm=isch&q=FIFTY+BAR+RASPBERRY+JAM+20000+850058810805+product+image,
vapes-04025,vapes,FIFTY BAR SILVER MINT 2%,NIC VAPES,DISPOSABLES,850069068172,30.0,https://www.google.com/search?tbm=isch&q=FIFTY+BAR+SILVER+MINT+2%25+850069068172+product+image,
vapes-04026,vapes,FIFTY BAR SILVER BLUEBERRY CEREAL DONUT MILK 2%,NIC VAPES,DISPOSABLES,850069068158,30.0,https://www.google.com/search?tbm=isch&q=FIFTY+BAR+SILVER+BLUEBERRY+CEREAL+DONUT+MILK+2%25+850069068158+product+image,
vapes-04027,vapes,FIFTY BAR SILVER MILKY LOOPS 2%,NIC VAPES,DISPOSABLES,850069068097,30.0,https://www.google.com/search?tbm=isch&q=FIFTY+BAR+SILVER+MILKY+LOOPS+2%25+850069068097+product+image,
vapes-04028,vapes,FIFTY BAR SILVER PINEAPPLE WHIP 2%,NIC VAPES,DISPOSABLES,850069068233,30.0,https://www.google.com/search?tbm=isch&q=FIFTY+BAR+SILVER+PINEAPPLE+WHIP+2%25+850069068233+product+image,
vapes-04029,vapes,FIFTY BAR SILVER STRAWBERRY CEREAL DONUT MILK 2%,NIC VAPES,DISPOSABLES,850069068073,30.0,https://www.google.com/search?tbm=isch&q=FIFTY+BAR+SILVER+STRAWBERRY+CEREAL+DONUT+MILK+2%25+850069068073+product+image,
vapes-04030,vapes,FIFTY BAR SILVER VANILLA CUSTARD 2%,NIC VAPES,DISPOSABLES,850069068110,30.0,https://www.google.com/search?tbm=isch&q=FIFTY+BAR+SILVER+VANILLA+CUSTARD+2%25+850069068110+product+image,
vapes-04031,vapes,FIFTY BAR SOUTHERN RAINBOW 20000,NIC VAPES,DISPOSABLES,850068854622,30.0,https://www.google.com/search?tbm=isch&q=FIFTY+BAR+SOUTHERN+RAINBOW+20000+850068854622+product+image,
vapes-04032,vapes,FIFTY BAR SOUTHERN TOBACCO 20000,NIC VAPES,DISPOSABLES,850065626758,30.0,https://www.google.com/search?tbm=isch&q=FIFTY+BAR+SOUTHERN+TOBACCO+20000+850065626758+product+image,
vapes-04033,vapes,FIFTY BAR SPEARMINT 20000,NIC VAPES,DISPOSABLES,850065626826,30.0,https://www.google.com/search?tbm=isch&q=FIFTY+BAR+SPEARMINT+20000+850065626826+product+image,
vapes-04034,vapes,FIFTY BAR STRAWBERRY BELTZ 20000,NIC VAPES,DISPOSABLES,850065626789,30.0,https://www.google.com/search?tbm=isch&q=FIFTY+BAR+STRAWBERRY+BELTZ+20000+850065626789+product+image,
vapes-04035,vapes,FOG OFF BAJA SLUSH 50000,NIC VAPES,DISPOSABLES,6974488943637,15.0,https://www.google.com/search?tbm=isch&q=FOG+OFF+BAJA+SLUSH+50000+6974488943637+product+image,
vapes-04036,vapes,FOG OFF BLUE RAZZ ICE 50000,NIC VAPES,DISPOSABLES,6974488944443,15.0,https://www.google.com/search?tbm=isch&q=FOG+OFF+BLUE+RAZZ+ICE+50000+6974488944443+product+image,
vapes-04037,vapes,FOG OFF BLUE RAZZ LEMON LIME 50000,NIC VAPES,DISPOSABLES,6974488942722,15.0,https://www.google.com/search?tbm=isch&q=FOG+OFF+BLUE+RAZZ+LEMON+LIME+50000+6974488942722+product+image,
vapes-04038,vapes,FOG OFF BUBBLE POP 50000,NIC VAPES,DISPOSABLES,6974488943675,15.0,https://www.google.com/search?tbm=isch&q=FOG+OFF+BUBBLE+POP+50000+6974488943675+product+image,
vapes-04039,vapes,FOG OFF CHERRY COLA 50000,NIC VAPES,DISPOSABLES,6974488943682,15.0,https://www.google.com/search?tbm=isch&q=FOG+OFF+CHERRY+COLA+50000+6974488943682+product+image,
vapes-04040,vapes,FOG OFF GRAPE SLUSH 50000,NIC VAPES,DISPOSABLES,6974488943613,15.0,https://www.google.com/search?tbm=isch&q=FOG+OFF+GRAPE+SLUSH+50000+6974488943613+product+image,
vapes-04041,vapes,FOG OFF MEXICO MANGO 50000,NIC VAPES,DISPOSABLES,6974488943668,15.0,https://www.google.com/search?tbm=isch&q=FOG+OFF+MEXICO+MANGO+50000+6974488943668+product+image,
vapes-04042,vapes,FOG OFF MIAMI MINT 50000,NIC VAPES,DISPOSABLES,6974488943644,15.0,https://www.google.com/search?tbm=isch&q=FOG+OFF+MIAMI+MINT+50000+6974488943644+product+image,
vapes-04043,vapes,FOG OFF SOUR FUCKING FAB 50000,NIC VAPES,DISPOSABLES,6974488944467,15.0,https://www.google.com/search?tbm=isch&q=FOG+OFF+SOUR+FUCKING+FAB+50000+6974488944467+product+image,
vapes-04044,vapes,FOG OFF STRAWBERRY ICE 50000,NIC VAPES,DISPOSABLES,6974488944450,25.0,https://www.google.com/search?tbm=isch&q=FOG+OFF+STRAWBERRY+ICE+50000+6974488944450+product+image,
vapes-04045,vapes,FOG OFF TOBACCO 50000,NIC VAPES,DISPOSABLES,6974488943699,15.0,https://www.google.com/search?tbm=isch&q=FOG+OFF+TOBACCO+50000+6974488943699+product+image,
vapes-04046,vapes,FOG OFF WATERMELON ICE 50000,NIC VAPES,DISPOSABLES,6974488943620,15.0,https://www.google.com/search?tbm=isch&q=FOG+OFF+WATERMELON+ICE+50000+6974488943620+product+image,
vapes-04047,vapes,FOG OFF WHITE PEACH BLUEBERRY 50000,NIC VAPES,DISPOSABLES,6974488943651,15.0,https://www.google.com/search?tbm=isch&q=FOG+OFF+WHITE+PEACH+BLUEBERRY+50000+6974488943651+product+image,
vapes-04048,vapes,FOGER SWITCH PRO BLUE RANCHER B-POP KIT 30000,NIC VAPES,DISPOSABLES,6971824063943,35.0,https://www.google.com/search?tbm=isch&q=FOGER+SWITCH+PRO+BLUE+RANCHER+B-POP+KIT+30000+6971824063943+product+image,
vapes-04049,vapes,FOGER SWITCH PRO BLUE RAZZ ICE POD 30K,NIC VAPES,DISPOSABLES,6971824064056,30.0,https://www.google.com/search?tbm=isch&q=FOGER+SWITCH+PRO+BLUE+RAZZ+ICE+POD+30K+6971824064056+product+image,
vapes-04050,vapes,FOGER SWITCH PRO BLUEBERRY WATERMELON KIT 30000,NIC VAPES,DISPOSABLES,6971824063752,35.0,https://www.google.com/search?tbm=isch&q=FOGER+SWITCH+PRO+BLUEBERRY+WATERMELON+KIT+30000+6971824063752+product+image,
vapes-04051,vapes,FOGER SWITCH PRO CHERRY BOMB KIT 30000,NIC VAPES,DISPOSABLES,6971824064902,35.0,https://www.google.com/search?tbm=isch&q=FOGER+SWITCH+PRO+CHERRY+BOMB+KIT+30000+6971824064902+product+image,
vapes-04052,vapes,FOGER SWITCH PRO CHERRY SLUSH POD 30K,NIC VAPES,DISPOSABLES,6971824065770,30.0,https://www.google.com/search?tbm=isch&q=FOGER+SWITCH+PRO+CHERRY+SLUSH+POD+30K+6971824065770+product+image,
vapes-04053,vapes,FOGER SWITCH PRO CHOCOLATE CUPCAKE KIT 30000,NIC VAPES,DISPOSABLES,6971824064926,35.0,https://www.google.com/search?tbm=isch&q=FOGER+SWITCH+PRO+CHOCOLATE+CUPCAKE+KIT+30000+6971824064926+product+image,
vapes-04054,vapes,FOGER SWITCH PRO COCONUT CUPCAKE KIT 30000,NIC VAPES,DISPOSABLES,6971824064940,35.0,https://www.google.com/search?tbm=isch&q=FOGER+SWITCH+PRO+COCONUT+CUPCAKE+KIT+30000+6971824064940+product+image,
vapes-04055,vapes,FOGER SWITCH PRO COFFEE KIT 30000,NIC VAPES,DISPOSABLES,6971824063837,35.0,https://www.google.com/search?tbm=isch&q=FOGER+SWITCH+PRO+COFFEE+KIT+30000+6971824063837+product+image,
vapes-04056,vapes,FOGER SWITCH PRO DRAGON FRUIT LEMONADE KIT 30000,NIC VAPES,DISPOSABLES,6971824064889,35.0,https://www.google.com/search?tbm=isch&q=FOGER+SWITCH+PRO+DRAGON+FRUIT+LEMONADE+KIT+30000+6971824064889+product+image,
vapes-04057,vapes,FOGER SWITCH PRO GUMMY BEAR KIT 30000,NIC VAPES,DISPOSABLES,6971824063684,35.0,https://www.google.com/search?tbm=isch&q=FOGER+SWITCH+PRO+GUMMY+BEAR+KIT+30000+6971824063684+product+image,
vapes-04058,vapes,FOGER SWITCH PRO GUMMY BEAR POD 30K,NIC VAPES,DISPOSABLES,6971824064018,30.0,https://www.google.com/search?tbm=isch&q=FOGER+SWITCH+PRO+GUMMY+BEAR+POD+30K+6971824064018+product+image,
vapes-04059,vapes,FOGER SWITCH PRO JUICY PEACH ICE KIT 30000,NIC VAPES,DISPOSABLES,6971824063738,35.0,https://www.google.com/search?tbm=isch&q=FOGER+SWITCH+PRO+JUICY+PEACH+ICE+KIT+30000+6971824063738+product+image,
vapes-04060,vapes,FOGER SWITCH PRO JUICY PEACH ICE POD 30K,NIC VAPES,DISPOSABLES,6971824064063,30.0,https://www.google.com/search?tbm=isch&q=FOGER+SWITCH+PRO+JUICY+PEACH+ICE+POD+30K+6971824064063+product+image,
vapes-04061,vapes,FOGER SWITCH PRO KIWI DRAGON BERRY KIT 30000,NIC VAPES,DISPOSABLES,6971824063691,35.0,https://www.google.com/search?tbm=isch&q=FOGER+SWITCH+PRO+KIWI+DRAGON+BERRY+KIT+30000+6971824063691+product+image,
